time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48883200140903078e+01 2.97657952988289526e+03 2.99146784989698563e+03 5.15500962635715571e-02
1.22718463000000000e-02 1.48854846793405553e+01 2.97658236477668197e+03 2.99146784945602258e+03 5.15332259689240887e-02
2.45436926000000000e-02 1.48770363058160839e+01 2.97659081275450717e+03 2.99146784906032326e+03 5.15968470270955562e-02
3.68155389000000000e-02 1.48629807824890054e+01 2.97660486729378317e+03 2.99146784807627228e+03 5.17406141959270496e-02
4.90873851999999999e-02 1.48433307408609778e+01 2.97662451640104473e+03 2.99146784714190562e+03 5.19638230545977978e-02
6.13592314999999999e-02 1.48181024613188121e+01 2.97664974326693027e+03 2.99146784572824890e+03 5.22653021618184194e-02
7.36310777999999999e-02 1.47873169300483625e+01 2.97668052711355222e+03 2.99146784404360051e+03 5.26437300642734543e-02
8.59029240999999999e-02 1.47509999606270696e+01 2.97671684215615960e+03 2.99146784211678687e+03 5.30973451310096239e-02
9.81747703999999999e-02 1.47091809773873035e+01 2.97675865861464490e+03 2.99146783959203231e+03 5.36240553279959467e-02
1.10446616700000000e-01 1.46618953717841549e+01 2.97680594173926193e+03 2.99146783711104626e+03 5.42215561213502117e-02
1.22718463000000000e-01 1.46091823204289923e+01 2.97685865204448510e+03 2.99146783436491387e+03 5.48874027023284472e-02
1.34990309300000000e-01 1.45510850933648399e+01 2.97691674611723329e+03 2.99146783121059798e+03 5.56191670597796367e-02
1.47262155600000000e-01 1.44876516360880068e+01 2.97698017575198173e+03 2.99146782738806996e+03 5.64138950442564444e-02
1.59534001900000000e-01 1.44189357082610297e+01 2.97704888828372259e+03 2.99146782399198355e+03 5.72688183080173191e-02
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 0.00000000000000000e+00 2.97657952988289526e+03 2.97657952988289526e+03 5.15500962635715709e-02
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48870806317585807e+01 2.97657952988289526e+03 2.99146661051465389e+03 5.15500962635715709e-02
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48870806317585807e+01 2.97657952988289526e+03 2.99146661051465389e+03 5.15500962635715709e-02
1.22718463000000000e-02 1.48842454923179446e+01 2.97658236476163393e+03 2.99146661025395179e+03 5.15500962635714599e-02
2.45436926000000000e-02 1.48757972632011768e+01 2.97659081261298297e+03 2.99146660987618407e+03 5.15500962635714877e-02
3.68155389000000000e-02 1.48617423125360695e+01 2.97660486663609299e+03 2.99146660894862907e+03 5.15500962635714807e-02
4.90873851999999999e-02 1.48420928646362036e+01 2.97662451499358804e+03 2.99146660785822405e+03 5.15500962635715362e-02
6.13592314999999999e-02 1.48168653260925840e+01 2.97664974109608602e+03 2.99146660642217876e+03 5.15500962635708215e-02
7.36310777999999999e-02 1.47860807348889960e+01 2.97668052390606999e+03 2.99146660464095885e+03 5.15500962635714044e-02
8.59029240999999999e-02 1.47497648569532203e+01 2.97671683783598837e+03 2.99146660269294171e+03 5.15500962635712934e-02
9.81747703999999999e-02 1.47079471947370681e+01 2.97675865301921476e+03 2.99146660021395201e+03 5.15500962635721330e-02
1.10446616700000000e-01 1.46606629883657025e+01 2.97680593457551504e+03 2.99146659756388090e+03 5.15500962635719942e-02
1.22718463000000000e-01 1.46079514713663219e+01 2.97685864314529817e+03 2.99146659461666468e+03 5.15500962635706064e-02
1.34990309300000000e-01 1.45498560166004722e+01 2.97691673537449151e+03 2.99146659139109215e+03 5.15500962635725007e-02
1.47262155600000000e-01 1.44864246284947757e+01 2.97698016299754909e+03 2.99146658762604375e+03 5.15500962635715501e-02
1.59534001900000000e-01 1.44177106883709047e+01 2.97704887318750025e+03 2.99146658387587104e+03 5.15500962635712587e-02
