time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48939378747760642e+01 2.97657390379371463e+03 2.99146784166849056e+03 3.90156957863211432e-02
1.22718463000000000e-02 1.48910843770374548e+01 2.97657675660356608e+03 2.99146784098060334e+03 3.85500263899679271e-02
2.45436926000000000e-02 1.48826145880241558e+01 2.97658522498149750e+03 2.99146783956952186e+03 3.81875068801950032e-02
3.68155389000000000e-02 1.48685370191896808e+01 2.97659930247083639e+03 2.99146783949002611e+03 3.79311319426530180e-02
4.90873851999999999e-02 1.48488617532849059e+01 2.97661897671241968e+03 2.99146783846570452e+03 3.77829786824376915e-02
6.13592314999999999e-02 1.48236063719979754e+01 2.97664423094090898e+03 2.99146783731290679e+03 3.77441404398478342e-02
7.36310777999999999e-02 1.47927902361903314e+01 2.97667504440021821e+03 2.99146783463640850e+03 3.78150178040436158e-02
8.59029240999999999e-02 1.47564416518983439e+01 2.97671139152723799e+03 2.99146783317913651e+03 3.79948816041269510e-02
9.81747703999999999e-02 1.47145881437006700e+01 2.97675324222397649e+03 2.99146783036767738e+03 3.82819496011513744e-02
1.10446616700000000e-01 1.46672663658298212e+01 2.97680056156476758e+03 2.99146782793059720e+03 3.86736413510633051e-02
